"","TopN","TP","FN","FP","TN","Precision","Recall","TPR","FPR"
"1",1,0.168421052631579,102.989473684211,0.831578947368421,1578.01052631579,0.168421052631579,0.00163265306122449,0.00163265306122449,0.000526701780118675
"2",3,0.578947368421053,102.578947368421,2.42105263157895,1576.42105263158,0.192982456140351,0.00561224489795918,0.00561224489795918,0.00153343556237082
"3",5,1.21052631578947,101.947368421053,3.78947368421053,1575.05263157895,0.242105263157895,0.011734693877551,0.011734693877551,0.00240016001066738
"4",10,2.87368421052632,100.284210526316,7.12631578947368,1571.71578947368,0.287368421052632,0.0278571428571429,0.0278571428571429,0.00451363424228282
"5",15,4.21052631578947,98.9473684210526,10.7894736842105,1568.05263157895,0.280701754385965,0.0408163265306122,0.0408163265306122,0.00683378891926128
"6",20,5.55789473684211,97.6,14.4421052631579,1564.4,0.277894736842105,0.0538775510204082,0.0538775510204082,0.00914727648509901
