"","TopN","TP","FN","FP","TN","Precision","Recall","TPR","FPR"
"1",1,0.589473684210526,102.568421052632,0.410526315789474,1578.43157894737,0.589473684210526,0.00571428571428571,0.00571428571428571,0.000260017334488966
"2",3,2.23157894736842,100.926315789474,0.768421052631579,1578.07368421053,0.743859649122807,0.0216326530612245,0.0216326530612245,0.000486699113274218
"3",5,4.10526315789474,99.0526315789474,0.894736842105263,1577.94736842105,0.821052631578947,0.0397959183673469,0.0397959183673469,0.000566704446963131
"4",10,8.63157894736842,94.5263157894737,1.36842105263158,1577.47368421053,0.863157894736842,0.0836734693877551,0.0836734693877551,0.000866724448296553
"5",15,12.8105263157895,90.3473684210526,2.18947368421053,1576.65263157895,0.854035087719298,0.124183673469388,0.124183673469388,0.00138675911727449
"6",20,16.7157894736842,86.4421052631579,3.28421052631579,1575.55789473684,0.835789473684211,0.162040816326531,0.162040816326531,0.00208013867591173
